2016-12-19 8:40:52 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_legend\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2016-12-19 8:55:26 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_legend\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2016-12-19 9:06:45 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_legend\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2016-12-19 10:26:49 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_legend\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2017-01-03 8:52:29 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_legend\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2017-01-03 9:32:09 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_legend\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2017-01-03 9:33:27 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_legend\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2017-01-04 16:50:12 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_legend\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2017-01-04 16:52:56 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_legend\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2017-01-07 4:13:56 - PHP Warning:  mail(): Failed to connect to mailserver at &quot;localhost&quot; port 25, verify your &quot;SMTP&quot; and &quot;smtp_port&quot; setting in php.ini or use ini_set() in E:\magento\magento2\htdocs\opencart23\tt_legend\system\library\mail.php on line 158
